latitude,longitude,geometry,OBJECTID_1,OBJECTID,NAMA,JENIS,KELURAHAN,KECAMATAN,KOTA_ADMIN
-6.33239164,106.8920981,Point,2017,6231,SMA 4 PGRI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR
-6.330596739,106.8904002,Point,2018,6232,SMA NEGERI 64 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR
-6.314558243,106.8898548,Point,2019,6234,SD NEGERI CEGER 02 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CEGER,CIPAYUNG,JAKARTA TIMUR
-6.316914122,106.8931705,Point,2020,6238,JAKARTA INTERNATIONAL KOREAN SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,CEGER,CIPAYUNG,JAKARTA TIMUR
-6.314225582,106.8999706,Point,2021,6241,SD NEGERI BAMBU APUS 02 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.31461407,106.9001025,Point,2022,6242,SD NEGERI BAMBU APUS 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.317072631,106.9015136,Point,2023,6243,SMA SANTIKA,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.319895756,106.8986097,Point,2024,6245,SMK NEGERI 51 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.320791518,106.8987717,Point,2025,6246,PSMP HANDAYANI,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.323015045,106.8970614,Point,2026,6248,"SD, SMP, SLB-E HANDAYANI",SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.322838056,106.8984019,Point,2027,6249,SMP NEGERI 283 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.321830041,106.8998141,Point,2028,6252,SMK NEGERI 24 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.319148278,106.9035276,Point,2029,6256,SMP NEGERI 180 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.32249066,106.9038265,Point,2030,6257,SMP 237 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR
-6.322948617,106.90385,Point,2031,6258,SD NEGERI CIPAYUNG 05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR
-6.323387599,106.9062727,Point,2032,6259,"TK,SD,SMP,SMA KATHOLIK NUSA MELATI",SEKOLAH / BANGUNAN PENDIDIKAN,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR
-6.313343772,106.8788963,Point,2033,6270,AKADEMI KEPERAWATAN JAYAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,RAMBUTAN,CIRACAS,JAKARTA TIMUR
-6.332580529,106.8837385,Point,2034,6283,MADRASAH TSANAWIYAH AR RAHMAN,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA DUAWETAN,CIRACAS,JAKARTA TIMUR
-6.318206767,106.8581133,Point,2035,6284,MTS NEGERI 33 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.315799566,106.8624436,Point,2036,6287,STIE KUSUMA NEGARA JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.255438873,106.9088834,Point,2037,6288,STIKES PERSADA HUSADA INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG MELAYU,MAKASAR,JAKARTA TIMUR
-6.314542207,106.8622283,Point,2038,6289,STKIP KUSUMA NEGARA JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.316199656,106.9009628,Point,2039,6290,UNIVERSITAS RESPATI INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN,BAMBU APUS,CIPAYUNG,JAKARTA TIMUR
-6.313162266,106.8742658,Point,2040,6293,SD NEGERI 03 SUSUKAN PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,SUSUKAN,CIRACAS,JAKARTA TIMUR
-6.268788643,106.8702054,Point,1938,5807,AKADEMI KEPERAWATAN POLRI RS,SEKOLAH / BANGUNAN PENDIDIKAN,KRAMAT JATI,KRAMAT JATI,JAKARTA TIMUR
-6.27054809,106.8698818,Point,1939,5809,SD NEGERI KRAMAT JATI 01,SEKOLAH / BANGUNAN PENDIDIKAN,KRAMAT JATI,KRAMAT JATI,JAKARTA TIMUR
-6.248960829,106.8716001,Point,1940,5815,UNIVERSITAS KRISTEN INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN,CAWANG,KRAMAT JATI,JAKARTA TIMUR
-6.255839553,106.8623715,Point,1941,5820,SD NEGERI CAWANG 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CAWANG,KRAMAT JATI,JAKARTA TIMUR
-6.256524173,106.8625855,Point,1942,5822,SMP TAMAN HARAPAN,SEKOLAH / BANGUNAN PENDIDIKAN,CAWANG,KRAMAT JATI,JAKARTA TIMUR
-6.241703428,106.8847846,Point,1943,5823,SD NEGERI CIPINANG MELAYU 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,HALIM PERDANA KUSUMA,MAKASAR,JAKARTA TIMUR
-6.233743675,106.886359,Point,1944,5824,SD NEGERI CIPINANG MUARA 05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG MUARA,JATINEGARA,JAKARTA TIMUR
-6.236457939,106.8836016,Point,1945,5825,SD NEGERI 16 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG MUARA,JATINEGARA,JAKARTA TIMUR
-6.237577088,106.8817081,Point,1946,5826,SD NEGERI CIPINANG BESAR SELATAN 20 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG BESAR SELATAN,JATINEGARA,JAKARTA TIMUR
-6.236946041,106.8825724,Point,1947,5827,SD NEGERI CIPINANG BESAR SELATAN 17,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG BESAR SELATAN,JATINEGARA,JAKARTA TIMUR
-6.236728922,106.8797881,Point,1948,5830,SD ISLAM TERPADU DARUL HIKMAH,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG BESAR SELATAN,JATINEGARA,JAKARTA TIMUR
-6.235256995,106.8819977,Point,1949,5831,SD NEGERI CIPINANG BESAR SELATAN 05,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG BESAR SELATAN,JATINEGARA,JAKARTA TIMUR
-6.232473857,106.8828429,Point,1950,5833,SLB NEGERI 7 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG MUARA,JATINEGARA,JAKARTA TIMUR
-6.283191592,106.9006091,Point,1951,5837,SD SWASTA ANGKASA 9,SEKOLAH / BANGUNAN PENDIDIKAN,HALIM PERDANA KUSUMA,MAKASAR,JAKARTA TIMUR
-6.232579303,106.8590023,Point,1952,5838,SMP NEGERI 265 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON BARU,TEBET,JAKARTA SELATAN
-6.231909944,106.8588685,Point,1953,5839,SD NEGERI KEBON BARU 07,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON BARU,TEBET,JAKARTA SELATAN
-6.235348504,106.8564093,Point,1954,5840,SMP MUHAMMADIYAH 36 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,TEBET TIMUR,TEBET,JAKARTA SELATAN
-6.236036604,106.8554675,Point,1955,5842,SMP NEGERI 73 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,TEBET TIMUR,TEBET,JAKARTA SELATAN
-6.230354262,106.855472,Point,1956,5843,SMP PGRI 10 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,TEBET TIMUR,TEBET,JAKARTA SELATAN
-6.239208568,106.8549718,Point,1957,5844,SD NEGERI TEBET TIMUR 11 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,TEBET TIMUR,TEBET,JAKARTA SELATAN
-6.241308128,106.8611288,Point,1958,5846,SD NEGERI KEBON BARU 03,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON BARU,TEBET,JAKARTA SELATAN
-6.242125811,106.8659621,Point,1959,5848,MI JAUHAROTUN NAQIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,BIDARA CINA,JATINEGARA,JAKARTA TIMUR
-6.242202891,106.8661507,Point,1960,5849,MTS JAUHAROTUN NAQIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,BIDARA CINA,JATINEGARA,JAKARTA TIMUR
-6.241883077,106.8644209,Point,1961,5850,SMK BERLIAN,SEKOLAH / BANGUNAN PENDIDIKAN,BIDARA CINA,JATINEGARA,JAKARTA TIMUR
-6.237147285,106.8671359,Point,1962,5853,SD ST.ANTONIUS,SEKOLAH / BANGUNAN PENDIDIKAN,BIDARA CINA,JATINEGARA,JAKARTA TIMUR
-6.236508902,106.8675448,Point,1963,5854,SD SANTO VINCENTIUS,SEKOLAH / BANGUNAN PENDIDIKAN,BIDARA CINA,JATINEGARA,JAKARTA TIMUR
-6.230512076,106.8696204,Point,1964,5857,SD KRISHNA,SEKOLAH / BANGUNAN PENDIDIKAN,BIDARA CINA,JATINEGARA,JAKARTA TIMUR
-6.234811778,106.8634139,Point,1965,5864,SDN KEBON BARU 11,SEKOLAH / BANGUNAN PENDIDIKAN,KEBON BARU,TEBET,JAKARTA SELATAN
-6.244819484,106.874108,Point,1966,5903,SD KRISTEN 8 PENABUR CAWANG,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG CEMPEDAK,JATINEGARA,JAKARTA TIMUR
-6.242782997,106.8705497,Point,1967,5905,SMK JAKARTA TIMUR 1,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG CEMPEDAK,JATINEGARA,JAKARTA TIMUR
-6.245693624,106.8541968,Point,1968,5911,SMP N 155 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIKOKO,PANCORAN,JAKARTA SELATAN
-6.254519899,106.862378,Point,1969,5959,STIE TUNAS NUSANTARA,SEKOLAH / BANGUNAN PENDIDIKAN,CAWANG,KRAMAT JATI,JAKARTA TIMUR
-6.252323934,106.8643694,Point,1970,5961,UNIVERSITAS SURAPATI,SEKOLAH / BANGUNAN PENDIDIKAN,CAWANG,KRAMAT JATI,JAKARTA TIMUR
-6.265035681,106.8688514,Point,1971,5994,SD ST. MARKUS I,SEKOLAH / BANGUNAN PENDIDIKAN,KRAMAT JATI,KRAMAT JATI,JAKARTA TIMUR
-6.219618171,106.9288698,Point,1972,6023,UNIVERSITAS MUHAMMADIYAH PROF Dr.HAMKA,SEKOLAH / BANGUNAN PENDIDIKAN,MALAKA SARI,DUREN SAWIT,JAKARTA TIMUR
-6.2296639,106.9243228,Point,1973,6025,UNIVERSITAS DARMA PERSADA,SEKOLAH / BANGUNAN PENDIDIKAN,PONDOK KELAPA,DUREN SAWIT,JAKARTA TIMUR
-6.244169193,106.8978061,Point,1974,6045,UNIVERSITAS BOROBUDUR,SEKOLAH / BANGUNAN PENDIDIKAN,CIPINANG MELAYU,MAKASAR,JAKARTA TIMUR
-6.245206937,106.9124403,Point,1975,6049,HIGHFIELD SECONDARY SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,DUREN SAWIT,DUREN SAWIT,JAKARTA TIMUR
-6.241059079,106.9104937,Point,1976,6058,MA NEGERI 9 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PONDOK BAMBU,DUREN SAWIT,JAKARTA TIMUR
-6.314270548,106.8615665,Point,1977,6118,SMA ISLAM PB SOEDIRMAN,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.315020277,106.861299,Point,1978,6119,SD ISLAM PB SOEDIRMAN,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.315758546,106.8620614,Point,1979,6120,SMP ISLAM PB SOEDIRMAN,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.316951207,106.8624598,Point,1980,6123,TK-SD-SMP-SMA IGNATIUS SLAMET RIYADI,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.318187617,106.8639365,Point,1981,6124,SMK MARDI BAKTI,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.318462336,106.8640451,Point,1982,6125,TK-SD-SMP-SMA DHARMA BHAKTI,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.319206138,106.8637794,Point,1983,6126,TKLB-SDLB-SMPLB-SMALB BUDI DAYA KASIH,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.322731151,106.8626876,Point,1984,6127,SMK PASKITA GLOBAL,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.327661336,106.8620333,Point,1985,6132,SD NEGERI CIJANTUNG 06 PAGI-09 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.327636978,106.8618879,Point,1986,6133,SD NEGERI CIJANTUNG 07 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.327623175,106.861467,Point,1987,6134,SMP NEGERI 251 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.324477443,106.8595079,Point,1988,6137,SMP-SMA-SMK ISLAM MALAHAYATI,SEKOLAH / BANGUNAN PENDIDIKAN,CIJANTUNG,PASAR REBO,JAKARTA TIMUR
-6.32124336,106.8208239,Point,1861,5608,TK AL IKHLAS,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.333313264,106.8215393,Point,1862,5609,TK AL ISLAMIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.32494662,106.8208799,Point,1863,5610,TK AL AMIN,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.3255846,106.8263905,Point,1864,5611,TK AL QURAN AL AKHYAR,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.3214449,106.8302095,Point,1865,5612,SD NEGERI JAGAKARSA 11 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.321709564,106.8301017,Point,1866,5613,SD NEGERI JAGAKARSA 12 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.325256162,106.8155989,Point,1867,5614,SD ISLAM TUNAS MANDIRI,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.331792309,106.8233175,Point,1868,5619,SMP YAPERJASA,SEKOLAH / BANGUNAN PENDIDIKAN,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN
-6.328538408,106.8329148,Point,1869,5621,MADRASAH IBTIDAIYAH AL ISLAMIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,LENTENG AGUNG,JAGAKARSA,JAKARTA SELATAN
-6.324607146,106.8078769,Point,1870,5624,RA AL KAUTSAR,SEKOLAH / BANGUNAN PENDIDIKAN,CIGANJUR,JAGAKARSA,JAKARTA SELATAN
-6.32423845,106.8079109,Point,1871,5625,MADRASAH DINIYAH AL KAUTSAR,SEKOLAH / BANGUNAN PENDIDIKAN,CIGANJUR,JAGAKARSA,JAKARTA SELATAN
-6.325342873,106.8059496,Point,1872,5626,TK ISLAM AL KAUTSAR,SEKOLAH / BANGUNAN PENDIDIKAN,CIGANJUR,JAGAKARSA,JAKARTA SELATAN
-6.312338064,106.8388035,Point,1873,5627,POLITEKNIK BUNDA KANDUNG,SEKOLAH / BANGUNAN PENDIDIKAN,LENTENG AGUNG,JAGAKARSA,JAKARTA SELATAN
-6.197713976,106.8377733,Point,1874,5638,SMP NEGERI 280,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.197569497,106.8380453,Point,1875,5639,SD NEGERI MENTENG 03,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.199230645,106.8426072,Point,1876,5646,UNIVERSITAS BUNG KARNO,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN,MENTENG,JAKARTA PUSAT
-6.198724871,106.8425517,Point,1877,5647,FAKULTAS KEDOKTERAN UI D III PERUMAHSAKITAN,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN,MENTENG,JAKARTA PUSAT
-6.194041392,106.8422342,Point,1878,5652,SD NEGERI 01 CIKINI,SEKOLAH / BANGUNAN PENDIDIKAN,CIKINI,MENTENG,JAKARTA PUSAT
-6.194373774,106.8424132,Point,1879,5653,"SD NEGERI 02, 03, 04 CIKINI",SEKOLAH / BANGUNAN PENDIDIKAN,CIKINI,MENTENG,JAKARTA PUSAT
-6.193504653,106.8427597,Point,1880,5654,SD YBPK,SEKOLAH / BANGUNAN PENDIDIKAN,CIKINI,MENTENG,JAKARTA PUSAT
-6.192708852,106.8393616,Point,1881,5655,SMP NEGERI 1 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CIKINI,MENTENG,JAKARTA PUSAT
-6.193513852,106.8403971,Point,1882,5656,SD AL MAKMUR,SEKOLAH / BANGUNAN PENDIDIKAN,CIKINI,MENTENG,JAKARTA PUSAT
-6.194681489,106.8351601,Point,1883,5660,SEKOLAH PERGURUAN ADVENT MENTENG,SEKOLAH / BANGUNAN PENDIDIKAN,GONDANGDIA,MENTENG,JAKARTA PUSAT
-6.298034826,106.8260346,Point,1884,5666,SD NEGERI RAGUNAN14 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.298461225,106.8206885,Point,1885,5671,UNIVERSITAS NASIONAL SEKOLAH PASCASARJANA,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.301045506,106.8196594,Point,1886,5672,SMP NEGERI 41 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.30054215,106.8199386,Point,1887,5673,"SD NEGERI RAGUNAN 08, 09 PAGI DAN 11 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.298769376,106.8240723,Point,1888,5674,SD NEGERI RAGUNAN 12 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.293400424,106.8170531,Point,1889,5676,UNIVERSITAS TARUMANEGARA,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.292341477,106.8219614,Point,1890,5678,STMIK NUSA MANDIRI,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.292672794,106.8216231,Point,1891,5679,SD NEGERI RAGUNAN 05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,RAGUNAN,PASAR MINGGU,JAKARTA SELATAN
-6.292558388,106.8242431,Point,1892,5681,SMK NEGERI 57 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,JATIPADANG,PASAR MINGGU,JAKARTA SELATAN
-6.293689837,106.8242733,Point,1893,5682,TK TUNAS,SEKOLAH / BANGUNAN PENDIDIKAN,JATIPADANG,PASAR MINGGU,JAKARTA SELATAN
-6.306205047,106.8133155,Point,1894,5691,STMIK SWADHARMA JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,CILANDAK TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.306191702,106.8137129,Point,1895,5692,SD NEGERI CILANDAK TIMUR 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CILANDAK TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.305679048,106.813227,Point,1896,5693,TK AL HIDAYAH,SEKOLAH / BANGUNAN PENDIDIKAN,CILANDAK TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.338849674,106.8049008,Point,1897,5697,TK AL QURAN,SEKOLAH / BANGUNAN PENDIDIKAN,CIGANJUR,JAGAKARSA,JAKARTA SELATAN
-6.337945153,106.8052749,Point,1898,5698,TK MADANIA,SEKOLAH / BANGUNAN PENDIDIKAN,CIGANJUR,JAGAKARSA,JAKARTA SELATAN
-6.336496532,106.8113356,Point,1899,5700,SD NEGERI CIGANJUR 04-05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CIGANJUR,JAGAKARSA,JAKARTA SELATAN
-6.349165706,106.8099322,Point,1900,5701,SD NEGERI 04 CIPEDAK,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.349381353,106.809835,Point,1901,5702,SD NEGERI 03 CIPEDAK,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.201847218,106.842881,Point,1902,5704,SMP N 8,SEKOLAH / BANGUNAN PENDIDIKAN,MENTENG,MENTENG,JAKARTA PUSAT
-6.195535121,106.8361263,Point,1903,5706,SEKOLAH & GEREJA ADVENT 3,SEKOLAH / BANGUNAN PENDIDIKAN,GONDANGDIA,MENTENG,JAKARTA PUSAT
-6.304048771,106.8126711,Point,1904,5710,AKADEMI KEPERAWATAN & KEBIDANAN KERIS HUSADA,SEKOLAH / BANGUNAN PENDIDIKAN,CILANDAK TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.30489057,106.8127553,Point,1905,5711,TK HANG TUAH,SEKOLAH / BANGUNAN PENDIDIKAN,CILANDAK TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.347956228,106.8103658,Point,1906,5720,SMP - SMK BAKTI 17,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.345192526,106.8053934,Point,1907,5721,MTS AL MAKMUR,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.345686316,106.8037404,Point,1908,5722,RA AL MAKMUR,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.345934898,106.8038034,Point,1909,5723,SMK AL MAKMUR,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.346288007,106.8040773,Point,1910,5724,SD AL MAKMUR,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.362167904,106.8012553,Point,1911,5726,SD NEGERI 01 CIPEDAK,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.362401864,106.8013948,Point,1912,5727,SD NEGERI 02 CIPEDAK,SEKOLAH / BANGUNAN PENDIDIKAN,CIPEDAK,JAGAKARSA,JAKARTA SELATAN
-6.288507568,106.8998824,Point,2197,6788,SD NEGERI LUBANG BUAYA 05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.28850556,106.9004346,Point,2198,6789,SMK JAKARTA RAYA 2,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.288532732,106.9008565,Point,2199,6790,MTS YUSUFIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.289055936,106.9010449,Point,2200,6791,PG DAN TK ABDUL LATIEF SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.29007551,106.9036174,Point,2201,6792,SMP NEGERI 246 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.29032696,106.903543,Point,2202,6793,"SD NEGERI 08, 09 LUBANG BUAYA",SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.291576048,106.9022936,Point,2203,6794,KAMPUS MEDIA MANDIRI,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.287186247,106.9045477,Point,2204,6795,SMP NEGERI 81 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.291182235,106.9065581,Point,2205,6796,SD NEGERI LUBANG BUAYA 04 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,LUBANG BUAYA,CIPAYUNG,JAKARTA TIMUR
-6.272011461,106.8556756,Point,2206,6798,SD NEGERI PEJATEN TIMUR 22 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,PEJATEN TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.271141605,106.858493,Point,2207,6800,YAYASAN PENDIDIKAN DAN KESEJAHTERAAN UMAT ISLAM,SEKOLAH / BANGUNAN PENDIDIKAN,BATU AMPAR,KRAMAT JATI,JAKARTA TIMUR
-6.273614078,106.8554327,Point,2208,6801,YAYASAN AL UTSMANI,SEKOLAH / BANGUNAN PENDIDIKAN,BALEKAMBANG,KRAMAT JATI,JAKARTA TIMUR
-6.271537816,106.8551022,Point,2209,6802,SMP NEGERI 46 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PEJATEN TIMUR,PASAR MINGGU,JAKARTA SELATAN
-6.271173786,106.8593908,Point,2210,6804,SDIT NURUL YAQIN,SEKOLAH / BANGUNAN PENDIDIKAN,BATU AMPAR,KRAMAT JATI,JAKARTA TIMUR
-6.270994801,106.8609532,Point,2211,6805,YAYASAN NURUSY,SEKOLAH / BANGUNAN PENDIDIKAN,BATU AMPAR,KRAMAT JATI,JAKARTA TIMUR
-6.271489208,106.8646291,Point,2212,6807,YAYASAN PERGURUAN ALHISAN,SEKOLAH / BANGUNAN PENDIDIKAN,BATU AMPAR,KRAMAT JATI,JAKARTA TIMUR
-6.272322913,106.8703311,Point,2213,6810,SMP NEGERI 150,SEKOLAH / BANGUNAN PENDIDIKAN,KRAMAT JATI,KRAMAT JATI,JAKARTA TIMUR
-6.273573486,106.8698192,Point,2214,6811,SD NEGERI 02 KRAMATJATI,SEKOLAH / BANGUNAN PENDIDIKAN,KRAMAT JATI,KRAMAT JATI,JAKARTA TIMUR
